Date,Open,High,Low,Close,Adj Close,Volume
3/23/2000,5.071429,5.370536,5,5.046875,4.540451,140641200
3/24/2000,5.087054,5.140625,4.839286,4.953125,4.456108,111728400
3/27/2000,4.915179,5.169643,4.888393,4.984375,4.484223,69795600
3/28/2000,4.901786,5.071429,4.897321,4.96875,4.470166,50741600
3/29/2000,4.977679,4.979911,4.779575,4.854911,4.36775,59959200
3/30/2000,4.770089,4.917411,4.479911,4.491071,4.040419,103600000
3/31/2000,4.551339,4.901786,4.5,4.850446,4.363732,101158400
4/3/2000,4.839286,4.982143,4.622768,4.761161,4.283408,82140800
4/4/2000,4.736607,4.75,4.169643,4.546875,4.090623,165082400
4/5/2000,4.516739,4.745536,4.428571,4.65625,4.189024,114416400
4/6/2000,4.665179,4.803571,4.401786,4.470982,4.022346,64906800
4/7/2000,4.544643,4.709821,4.482143,4.705357,4.233203,60608800
4/10/2000,4.703125,4.741071,4.455357,4.464286,4.016321,53065600
4/11/2000,4.410714,4.459821,4.216518,4.265625,3.837595,135455600
4/12/2000,4.25,4.25,3.745536,3.901786,3.510265,235284000
4/13/2000,3.982143,4.285714,3.875,4.064732,3.65686,132456800
4/14/2000,3.904018,4.214286,3.892857,3.995536,3.594608,166905200
4/17/2000,3.910714,4.426339,3.895089,4.424107,3.980175,102390400
4/18/2000,4.410714,4.53125,4.263393,4.53125,4.076567,97731200
4/19/2000,4.506696,4.651786,4.276786,4.325893,3.891816,130037600
4/20/2000,4.417411,4.455357,4.180804,4.245536,3.819521,180530000
4/24/2000,4.107143,4.303571,4.098214,4.303571,3.871734,110905200
4/25/2000,4.361607,4.598214,4.359375,4.582589,4.122753,97910400
4/26/2000,4.522321,4.571429,4.285714,4.332589,3.89784,91728000
4/27/2000,4.185268,4.535714,4.163504,4.526786,4.072551,81650800
4/28/2000,4.540179,4.553571,4.332589,4.430804,3.986199,62395200
5/1/2000,4.459821,4.46875,4.352679,4.439732,3.994231,56548800
5/2/2000,4.401786,4.508929,4.196429,4.209821,3.78739,59108000
5/3/2000,4.247768,4.330357,3.986607,4.109375,3.697024,122449600
5/4/2000,4.111607,4.116071,3.948661,3.953125,3.556453,99878800
5/5/2000,3.957589,4.098214,3.954239,4.040179,3.634771,71019200
5/8/2000,4.003346,4.060268,3.928571,3.933036,3.538379,46225200
5/9/2000,3.939732,3.973214,3.745536,3.765625,3.387767,81785200
5/10/2000,3.716518,3.75,3.526786,3.546875,3.190968,133772800
5/11/2000,3.620536,3.723214,3.535714,3.671875,3.303425,124936000
5/12/2000,3.785714,3.946429,3.741629,3.84375,3.458053,76728400
5/15/2000,3.859375,3.859375,3.575893,3.607143,3.245188,169733200
5/16/2000,3.7327,3.895089,3.669643,3.774554,3.3958,110112800
5/17/2000,3.700893,3.703125,3.584821,3.620536,3.257236,99523200
5/18/2000,3.678571,3.747768,3.59375,3.598214,3.237155,93444400
5/19/2000,3.544643,3.544643,3.334821,3.357143,3.020274,185166800
5/22/2000,3.348214,3.348214,3.071429,3.212054,2.889744,188876800
5/23/2000,3.232143,3.334821,3.058036,3.064732,2.757205,129396400
5/24/2000,3.078125,3.205357,2.964286,3.131696,2.81745,169615600
5/25/2000,3.160714,3.30915,3.071429,3.116629,2.803894,101687600
5/26/2000,3.142857,3.209821,3.044643,3.084821,2.775278,45287200
5/30/2000,3.129464,3.147321,2.919643,3.127232,2.813433,178264800
5/31/2000,3.102679,3.258929,2.993304,3,2.698968,108376800
6/1/2000,2.919643,3.198661,2.870536,3.183036,2.863637,225960000
6/2/2000,3.348214,3.5625,3.178571,3.305804,2.974086,198212000
6/5/2000,3.332589,3.401786,3.203125,3.261161,2.933922,80917200
6/6/2000,3.284596,3.455357,3.225446,3.316964,2.984127,131370400
6/7/2000,3.34375,3.464286,3.272321,3.448661,3.102608,84254800
6/8/2000,3.486607,3.517857,3.325893,3.386161,3.04638,59631600
6/9/2000,3.455357,3.497768,3.370536,3.419643,3.076503,63089600
6/12/2000,3.441964,3.444196,3.245536,3.256696,2.929907,72584400
6/13/2000,3.256696,3.381696,3.149554,3.375,3.036339,87864000
6/14/2000,3.381696,3.4375,3.21875,3.229911,2.905808,69361600
6/15/2000,3.258929,3.334821,3.178571,3.299107,2.968061,62143200
6/16/2000,3.339286,3.348214,3.180804,3.256696,2.929907,75891200
6/19/2000,3.234375,3.495536,3.207589,3.450893,3.104617,98501200
6/20/2000,3.517857,3.712054,3.513393,3.616071,3.25322,125347600
6/21/2000,3.607143,4.066964,3.59375,3.973214,3.574527,122500000
6/22/2000,3.982143,4.116071,3.825893,3.839286,3.454037,116928000
6/23/2000,3.841514,3.901786,3.629464,3.691964,3.321498,51241400
6/26/2000,3.75,3.910714,3.723214,3.866071,3.478135,46338600
6/27/2000,3.841514,3.964286,3.6875,3.696429,3.325514,50867600
6/28/2000,3.808036,3.955357,3.678571,3.888393,3.498216,71607200
6/29/2000,3.790179,3.852679,3.647321,3.660714,3.293384,50915200
6/30/2000,3.772321,3.924107,3.691964,3.741071,3.365678,80774400
7/3/2000,3.723214,3.879464,3.723214,3.808036,3.425922,17707200
7/5/2000,3.803571,3.941964,3.625,3.6875,3.317482,66304000
7/6/2000,3.75,3.78125,3.544643,3.700893,3.329531,77386400
7/7/2000,3.756693,3.915179,3.723214,3.888393,3.498216,65900800
7/10/2000,3.863836,4.160714,3.839286,4.080357,3.670918,99449000
7/11/2000,4.071429,4.232143,3.959821,4.066964,3.658869,89474000
7/12/2000,4.151786,4.209821,4.026786,4.205357,3.783375,56358400
7/13/2000,4.178571,4.330357,3.910714,4.035714,3.630754,111414800
7/14/2000,4.080357,4.214286,4.0625,4.120536,3.707065,47569200
7/17/2000,4.160714,4.200893,4.080357,4.165179,3.747228,65000600
7/18/2000,4.178571,4.205357,4.0625,4.089286,3.678951,79601200
7/19/2000,3.941964,4.058036,3.696429,3.763393,3.385759,114468200
7/20/2000,3.928571,4.075893,3.866071,3.9375,3.542396,116393200
7/21/2000,3.882807,3.973214,3.78125,3.825893,3.441988,49058800
7/24/2000,3.754464,3.776786,3.392857,3.477679,3.128714,103042800
7/25/2000,3.59375,3.616071,3.504464,3.575893,3.217074,52901800
7/26/2000,3.560264,3.660714,3.517857,3.575893,3.217074,52617600
7/27/2000,3.571429,3.803571,3.5625,3.714286,3.341579,73746400
7/28/2000,3.734371,3.75,3.348214,3.450893,3.104617,59473400
7/31/2000,3.511157,3.6875,3.482143,3.629464,3.26527,38824800
8/1/2000,3.59375,3.654014,3.517857,3.522321,3.168878,34321000
8/2/2000,3.5,3.566964,3.370536,3.375,3.036339,40588800
8/3/2000,3.254464,3.433036,3.160714,3.428571,3.084535,84974400
8/4/2000,3.533478,3.660714,3.308036,3.383929,3.044372,65780400
8/7/2000,3.419643,3.504464,3.370536,3.424107,3.080518,46837000
8/8/2000,3.424107,3.428571,3.308036,3.339286,3.004208,44168600
8/9/2000,3.4375,3.459821,3.375,3.392857,3.052405,94910200
8/10/2000,3.428571,3.459821,3.383929,3.397321,3.056421,62928600
8/11/2000,3.345978,3.428571,3.254464,3.40625,3.064454,59514000
8/14/2000,3.39955,3.40625,3.308036,3.361607,3.02429,39165000
8/15/2000,3.375,3.424107,3.321429,3.334821,3.000192,28550200
8/16/2000,3.348214,3.5,3.34375,3.464286,3.116665,35918400
8/17/2000,3.455357,3.745536,3.450893,3.674107,3.305432,67725000
8/18/2000,3.669643,3.700893,3.5625,3.571429,3.213057,47544000
8/21/2000,3.589286,3.683036,3.544643,3.607143,3.245188,33616800
8/22/2000,3.616071,3.772321,3.598214,3.691964,3.321498,69200600
8/23/2000,3.676336,3.910714,3.647321,3.879464,3.490184,59215800
8/24/2000,3.905128,4.044643,3.8125,4.007807,3.605648,77691600
8/25/2000,4.035714,4.107143,4.026786,4.058036,3.650837,83615000
8/28/2000,4.089286,4.214286,4.075893,4.147321,3.731163,89751200
8/29/2000,4.133929,4.245536,4.120536,4.227679,3.803456,66757600
8/30/2000,4.214286,4.285714,4.193079,4.25,3.823538,71348200
8/31/2000,4.21205,4.392857,4.209821,4.352679,3.915914,104899200
9/1/2000,4.379464,4.544643,4.366071,4.53125,4.076567,64218000
9/5/2000,4.475443,4.580357,4.446429,4.459821,4.012305,74660600
9/6/2000,4.383929,4.455357,4.125,4.174107,3.75526,88851000
9/7/2000,4.223214,4.46875,4.160714,4.428571,3.98419,54366200
9/8/2000,4.401786,4.401786,4.178571,4.205357,3.783375,48879600
9/11/2000,4.191964,4.3125,4.151786,4.174107,3.75526,46845400
9/12/2000,4.095979,4.290179,4.071429,4.125,3.711082,46999400
9/13/2000,4.053571,4.25,4.053571,4.142857,3.727146,76496000
9/14/2000,4.183036,4.258929,4.058036,4.061378,3.653844,106638000
9/15/2000,4.125,4.15625,3.875,3.945307,3.54942,98628600
9/18/2000,3.946429,4.339286,3.933036,4.332586,3.897837,106134000
9/19/2000,4.267857,4.321429,4.183036,4.28125,3.851651,67877600
9/20/2000,4.2433,4.388393,4.183036,4.360486,3.922938,56847000
9/21/2000,4.178571,4.258929,3.946429,4.049107,3.642803,127622600
9/22/2000,3.59375,3.745536,3.571429,3.727679,3.353629,181675200
9/25/2000,3.767857,3.964286,3.71875,3.821429,3.437971,108887800
9/26/2000,3.808036,3.910714,3.669643,3.674107,3.305432,72734200
9/27/2000,3.696429,3.767857,3.446429,3.495536,3.14478,100564800
9/28/2000,3.522321,3.84375,3.4375,3.821429,3.437971,244896400
9/29/2000,2.013393,2.071429,1.8125,1.839286,1.654725,1855410200
10/2/2000,1.90625,1.910714,1.678571,1.732143,1.558333,606197200
10/3/2000,1.78125,1.785714,1.584821,1.59375,1.433827,509530000
10/4/2000,1.598214,1.696429,1.5625,1.6875,1.518169,366506000
10/5/2000,1.678571,1.75,1.571429,1.575893,1.417761,218251600
10/6/2000,1.620536,1.638393,1.5,1.584821,1.425794,153164200
10/9/2000,1.616071,1.633929,1.508929,1.553571,1.39768,149391200
10/10/2000,1.544643,1.602679,1.464286,1.491071,1.341451,172775400
10/11/2000,1.4375,1.5,1.366071,1.401786,1.261125,299605600
10/12/2000,1.450893,1.486607,1.392857,1.428571,1.285223,297766000
10/13/2000,1.446429,1.580357,1.428571,1.575893,1.417761,311938200
10/16/2000,1.59375,1.660714,1.526786,1.535714,1.381615,205044000
10/17/2000,1.549107,1.566964,1.40625,1.4375,1.293256,150430000
10/18/2000,1.388393,1.504464,1.339286,1.4375,1.293256,208566400
10/19/2000,1.3683,1.415179,1.308036,1.352679,1.216945,376681200
10/20/2000,1.361607,1.455357,1.352679,1.392857,1.253093,197815800
10/23/2000,1.447543,1.46875,1.388393,1.455357,1.309321,137823000
10/24/2000,1.477679,1.491071,1.34375,1.348214,1.212929,201112800
10/25/2000,1.361607,1.370536,1.316964,1.321429,1.188831,165992400
10/26/2000,1.34375,1.348214,1.25,1.321429,1.188831,180462800
10/27/2000,1.348214,1.370536,1.276786,1.325893,1.192847,186125800
10/30/2000,1.366071,1.424107,1.339286,1.379464,1.241043,159797400
10/31/2000,1.410714,1.446429,1.375,1.397321,1.257109,221470200
11/1/2000,1.388393,1.491071,1.388393,1.464286,1.317354,143841600
11/2/2000,1.508929,1.602679,1.504464,1.59375,1.433827,147673400
11/3/2000,1.642857,1.642857,1.566964,1.589286,1.429811,128955400
11/6/2000,1.602679,1.616071,1.491071,1.53125,1.377598,98369600
11/7/2000,1.535714,1.558036,1.486607,1.522321,1.369566,75490800
11/8/2000,1.526786,1.53125,1.415179,1.433036,1.289239,105522200
11/9/2000,1.419643,1.464286,1.361607,1.441964,1.297272,119208600
11/10/2000,1.382807,1.419643,1.361607,1.361607,1.224978,105562800
11/13/2000,1.339286,1.428571,1.303571,1.383929,1.245059,107954000
11/14/2000,1.424107,1.464286,1.397321,1.446429,1.301288,102250400
11/15/2000,1.4308,1.441964,1.375,1.419643,1.27719,70589400
11/16/2000,1.392857,1.415179,1.348214,1.357143,1.220962,59843000
11/17/2000,1.370536,1.375,1.303571,1.321429,1.188831,111545000
11/20/2000,1.328121,1.392857,1.303571,1.352679,1.216945,102016600
11/21/2000,1.370536,1.392857,1.339286,1.34375,1.208913,75488000
11/22/2000,1.34375,1.366071,1.3125,1.321429,1.188831,70133000
11/24/2000,1.347093,1.392857,1.34375,1.379464,1.241043,40233200
11/27/2000,1.419643,1.424107,1.321429,1.334821,1.20088,64698200
11/28/2000,1.334821,1.357143,1.28125,1.287943,1.158706,67281200
11/29/2000,1.292407,1.308036,1.232143,1.254464,1.128587,123037600
11/30/2000,1.191964,1.214286,1.151786,1.178571,1.060309,202399400
12/1/2000,1.214286,1.25,1.200893,1.21875,1.096456,96426400
12/4/2000,1.227679,1.227679,1.174107,1.191964,1.072358,92880200
12/5/2000,1.209821,1.245536,1.169643,1.214286,1.09244,153494600
12/6/2000,1.044643,1.071429,1,1.022321,0.919738,343616000
12/7/2000,1.03125,1.0625,1,1.022321,0.919738,102229400
12/8/2000,1.058036,1.09375,1.03125,1.075893,0.967934,108906000
12/11/2000,1.084821,1.098214,1.0625,1.084821,0.975966,83127800
12/12/2000,1.089286,1.142857,1.071429,1.098214,0.988015,96565000
12/13/2000,1.111607,1.111607,1.0625,1.071429,0.963917,86221800
12/14/2000,1.073657,1.089286,1.03125,1.03125,0.92777,65829400
12/15/2000,1.040179,1.049107,1,1.004464,0.903672,128486400
12/18/2000,1.040179,1.044643,0.995536,1.017857,0.915721,81452000
12/19/2000,1.026786,1.089286,1,1,0.899656,93501800
12/20/2000,0.984371,1.044643,0.973214,1.026786,0.923754,141332800
12/21/2000,1.017857,1.071429,0.991071,1.004464,0.903672,91711200
12/22/2000,1.008929,1.071429,1.008929,1.071429,0.963917,79513000
12/26/2000,1.0625,1.071429,1.017857,1.049107,0.943836,54203800
12/27/2000,1.02455,1.058036,1.013393,1.058036,0.951868,81366600
12/28/2000,1.026786,1.066964,1.022321,1.058036,0.951868,76294400
12/29/2000,1.049107,1.071429,1.035714,1.0625,0.955884,157584000
1/2/2001,1.0625,1.089286,1.040179,1.0625,0.955884,113078000
1/3/2001,1.035714,1.191964,1.03125,1.169643,1.052276,204268400
1/4/2001,1.295757,1.321429,1.200893,1.21875,1.096456,184849000
1/5/2001,1.209821,1.241071,1.147321,1.169643,1.052276,103089000
1/8/2001,1.209821,1.213164,1.138393,1.183036,1.064325,93424800
1/9/2001,1.200893,1.260043,1.183036,1.227679,1.104488,147232400
1/10/2001,1.191964,1.214286,1.147321,1.183036,1.064325,145195400
1/11/2001,1.160714,1.321429,1.160714,1.285714,1.1567,200933600
1/12/2001,1.276786,1.285714,1.21875,1.227679,1.104488,105844200
1/16/2001,1.245536,1.303571,1.214286,1.223214,1.100472,76529600
1/17/2001,1.254464,1.254464,1.178571,1.200893,1.08039,210218400
1/18/2001,1.272321,1.339286,1.258929,1.334821,1.20088,306752600
1/19/2001,1.388393,1.397321,1.334821,1.392857,1.253093,194166000
1/22/2001,1.361607,1.401786,1.316964,1.375,1.237027,129831800
1/23/2001,1.379464,1.495536,1.361607,1.464286,1.317354,219882600
1/24/2001,1.473214,1.477679,1.397321,1.464286,1.317354,179272800
1/25/2001,1.46875,1.46875,1.410714,1.424107,1.281206,122427200
1/26/2001,1.392857,1.415179,1.361607,1.397321,1.257109,120705200
1/29/2001,1.397321,1.553571,1.397321,1.549107,1.393664,213882200
1/30/2001,1.540179,1.571429,1.491071,1.553571,1.39768,173105800
1/31/2001,1.535714,1.607143,1.53125,1.544643,1.389647,182676200
2/1/2001,1.477679,1.535714,1.464286,1.508929,1.357517,92423800
2/2/2001,1.508929,1.566964,1.464286,1.473214,1.325386,106835400
2/5/2001,1.464286,1.46875,1.410714,1.441964,1.297272,71528800
2/6/2001,1.439729,1.5279,1.428571,1.508929,1.357517,115677800
2/7/2001,1.475443,1.491071,1.415179,1.482143,1.333419,98471800
2/8/2001,1.46875,1.504464,1.441964,1.482143,1.333419,151032000
2/9/2001,1.464286,1.486607,1.334821,1.366071,1.228994,147520800
2/12/2001,1.361607,1.428571,1.34375,1.40625,1.265141,68530000
2/13/2001,1.424107,1.459821,1.357143,1.366071,1.228994,59267600
2/14/2001,1.370536,1.401786,1.321429,1.392857,1.253093,77280000
2/15/2001,1.40625,1.46875,1.40625,1.433036,1.289239,77854000
2/16/2001,1.357143,1.392857,1.339286,1.357143,1.220962,65977800
2/20/2001,1.370536,1.388393,1.299107,1.308036,1.176782,78723400
2/21/2001,1.303571,1.424107,1.303571,1.348214,1.212929,97564600
2/22/2001,1.361607,1.383929,1.285714,1.34375,1.208913,107990400
2/23/2001,1.330357,1.348214,1.303571,1.34375,1.208913,73466400
2/26/2001,1.361607,1.40625,1.325893,1.392857,1.253093,51609600
2/27/2001,1.377229,1.388393,1.334821,1.383929,1.245059,87129000
2/28/2001,1.383929,1.388393,1.294643,1.303571,1.172766,127058400
3/1/2001,1.272321,1.339286,1.227679,1.339286,1.204897,82615400
3/2/2001,1.308036,1.459821,1.303571,1.375,1.237027,101550400
3/5/2001,1.383929,1.464286,1.375,1.455357,1.309321,81043200
3/6/2001,1.479907,1.575893,1.477679,1.535714,1.381615,182950600
3/7/2001,1.522321,1.544643,1.482143,1.517857,1.365549,104885200
3/8/2001,1.477679,1.508929,1.459821,1.486607,1.337435,51214800
3/9/2001,1.473214,1.477679,1.428571,1.446429,1.301288,74783800
3/12/2001,1.40625,1.419643,1.294643,1.330357,1.196864,97755000
3/13/2001,1.348214,1.397321,1.299107,1.397321,1.257109,110832400
3/14/2001,1.321429,1.464286,1.316964,1.459821,1.313337,119443800
3/15/2001,1.491071,1.526786,1.40625,1.40625,1.265141,132329400
3/16/2001,1.357143,1.450893,1.348214,1.401786,1.261125,117579000
3/19/2001,1.410714,1.473214,1.392857,1.46875,1.32137,89002200
3/20/2001,1.479907,1.495536,1.40625,1.40625,1.265141,124801600
3/21/2001,1.412943,1.491071,1.383929,1.4375,1.293256,92843800
3/22/2001,1.455357,1.553571,1.441964,1.544643,1.389647,180825400
3/23/2001,1.575893,1.683036,1.571429,1.642857,1.478006,236222000
3/26/2001,1.652143,1.696429,1.509286,1.555714,1.399607,183612800
3/27/2001,1.567143,1.646429,1.564286,1.633571,1.469652,135955400
3/28/2001,1.577143,1.607143,1.535714,1.583571,1.42467,146165600
3/29/2001,1.555,1.675,1.535714,1.609286,1.447804,153266400
3/30/2001,1.610714,1.622857,1.524286,1.576429,1.418243,100087400
4/2/2001,1.577857,1.618571,1.528571,1.542143,1.387398,85227800
4/3/2001,1.525714,1.528571,1.437857,1.445714,1.300645,92171800
4/4/2001,1.411429,1.446429,1.339286,1.392857,1.253093,171371200
4/5/2001,1.471429,1.607143,1.428571,1.490714,1.34113,111690600
4/6/2001,1.485714,1.502857,1.421429,1.470714,1.323137,81222400
4/9/2001,1.477857,1.524286,1.432857,1.467143,1.319924,66645600
4/10/2001,1.492857,1.621429,1.484286,1.574286,1.416316,114343600
4/11/2001,1.641429,1.642857,1.52,1.557143,1.400893,83524000
4/12/2001,1.53,1.644286,1.510714,1.601429,1.440735,74733400
4/16/2001,1.577857,1.6,1.49,1.531429,1.377759,71306200
4/17/2001,1.514286,1.515,1.4,1.457143,1.310927,171299800
4/18/2001,1.540714,1.72,1.505714,1.627857,1.464512,275210600
4/19/2001,1.825,1.839286,1.685714,1.837143,1.652796,468417600
4/20/2001,1.780714,1.830714,1.757143,1.788571,1.609099,173350800
4/23/2001,1.738571,1.785714,1.714286,1.732143,1.558333,135381400
4/24/2001,1.737857,1.767857,1.679286,1.716429,1.544195,94284400
4/25/2001,1.729286,1.775714,1.683571,1.765714,1.588535,82695200
4/26/2001,1.797857,1.864286,1.762857,1.763571,1.586608,199924200
4/27/2001,1.8,1.877857,1.767857,1.871429,1.683642,113253000
4/30/2001,1.907143,1.937143,1.776429,1.820714,1.638017,123694200
5/1/2001,1.815,1.892857,1.8,1.852143,1.666291,106813000
5/2/2001,1.881429,1.907143,1.84,1.899286,1.708704,92131200
5/3/2001,1.855,1.875,1.766429,1.782857,1.603958,75385800
5/4/2001,1.731429,1.846429,1.711429,1.839286,1.654725,70263200
5/7/2001,1.83,1.84,1.774286,1.782857,1.603958,69137600
5/8/2001,1.810714,1.817857,1.710714,1.755,1.578896,78859200
5/9/2001,1.724286,1.753571,1.690714,1.712857,1.540982,81222400
5/10/2001,1.729286,1.75,1.639286,1.642857,1.478006,72244200
5/11/2001,1.643571,1.677857,1.625714,1.632143,1.468367,50761200
5/14/2001,1.635,1.691429,1.625,1.663571,1.496642,77305200
5/15/2001,1.669286,1.821429,1.645714,1.655714,1.489573,59256400
5/16/2001,1.661429,1.75,1.632143,1.721429,1.548694,80582600
5/17/2001,1.730714,1.737857,1.660714,1.682143,1.51335,83029800
5/18/2001,1.668571,1.688571,1.651429,1.680714,1.512065,39762800
5/21/2001,1.687857,1.707857,1.646429,1.682857,1.513992,115249400
5/22/2001,1.714286,1.723571,1.671429,1.678571,1.510137,103229000
5/23/2001,1.696429,1.696429,1.632857,1.659286,1.492786,70260400
5/24/2001,1.663571,1.664286,1.615714,1.657143,1.490859,67939200
5/25/2001,1.657143,1.663571,1.607143,1.625714,1.462584,39685800
5/29/2001,1.594286,1.607143,1.486429,1.533571,1.379687,128997400
5/30/2001,1.482857,1.482857,1.378571,1.412857,1.271085,194269600
5/31/2001,1.414286,1.445714,1.392143,1.425,1.28201,110723200
6/1/2001,1.437857,1.506429,1.427143,1.492143,1.342416,114018800
6/4/2001,1.505714,1.507857,1.461429,1.475714,1.327635,70480200
6/5/2001,1.485714,1.507143,1.453571,1.495714,1.345628,117948600
6/6/2001,1.495,1.495,1.452143,1.480714,1.332134,55794200
6/7/2001,1.479286,1.55,1.460714,1.547143,1.391896,81295200
6/8/2001,1.546429,1.546429,1.479286,1.522857,1.370048,85656200
6/11/2001,1.503571,1.505,1.425,1.431429,1.287793,73500000
6/12/2001,1.412143,1.477857,1.411429,1.450714,1.305144,75948600
6/13/2001,1.53,1.552143,1.432857,1.462143,1.315426,127871800
6/14/2001,1.431429,1.460714,1.412143,1.42,1.277512,74337200
6/15/2001,1.435714,1.482143,1.382143,1.46,1.313498,113656200
6/18/2001,1.457857,1.489286,1.428571,1.452143,1.306429,86478000
6/19/2001,1.489286,1.528571,1.429286,1.442143,1.297432,80271800
6/20/2001,1.428571,1.560714,1.427143,1.547857,1.392539,107905000
6/21/2001,1.539286,1.642857,1.507143,1.606429,1.445233,85332800
6/22/2001,1.605714,1.642857,1.554286,1.59,1.430453,71506400
6/25/2001,1.607143,1.714286,1.603571,1.713571,1.541625,109887400
6/26/2001,1.667143,1.697857,1.643571,1.696429,1.526202,68195400
6/27/2001,1.702143,1.714286,1.607143,1.667143,1.499855,93532600
6/28/2001,1.646429,1.707857,1.638571,1.681429,1.512707,87102400
6/29/2001,1.69,1.792857,1.657143,1.660714,1.494072,128847600
7/2/2001,1.688571,1.730714,1.652857,1.707143,1.535841,57512000
7/3/2001,1.679286,1.727143,1.678571,1.702857,1.531986,28135800
7/5/2001,1.685714,1.697857,1.643571,1.656429,1.490216,38073000
7/6/2001,1.625714,1.64,1.551429,1.573571,1.415673,75730200
7/9/2001,1.577857,1.642857,1.548571,1.621429,1.458728,84366800
7/10/2001,1.639286,1.647857,1.488571,1.51,1.358481,98817600
7/11/2001,1.502143,1.610714,1.5,1.61,1.448446,117626600
7/12/2001,1.664286,1.772143,1.664286,1.74,1.565401,153700400
7/13/2001,1.723571,1.786429,1.702857,1.775,1.596889,113685600
7/16/2001,1.777143,1.792857,1.707857,1.711429,1.539697,69666800
7/17/2001,1.712857,1.801429,1.643571,1.792857,1.612954,161957600
7/18/2001,1.555714,1.627143,1.458571,1.485,1.335989,284253200
7/19/2001,1.516429,1.53,1.410714,1.425714,1.282652,215285000
7/20/2001,1.407143,1.432857,1.392143,1.427143,1.283938,111146000
7/23/2001,1.435,1.464286,1.393571,1.395714,1.255663,60340000
7/24/2001,1.385,1.422857,1.337857,1.363571,1.226745,87094000
7/25/2001,1.365714,1.378571,1.283571,1.319286,1.186903,110969600
7/26/2001,1.32,1.342857,1.275,1.327857,1.194615,92285200
7/27/2001,1.339286,1.375,1.321429,1.354286,1.218391,83533800
7/30/2001,1.365714,1.382857,1.322143,1.352143,1.216463,60839800
7/31/2001,1.376429,1.387143,1.322143,1.342143,1.207467,58756600
8/1/2001,1.357857,1.412857,1.353571,1.361429,1.224817,76034000
8/2/2001,1.403571,1.419286,1.375714,1.415714,1.273656,63022400
8/3/2001,1.420714,1.421429,1.357143,1.392857,1.253093,46513600
8/6/2001,1.36,1.404286,1.357143,1.366429,1.229316,24913000
8/7/2001,1.380714,1.405,1.355714,1.375,1.237027,42137200
8/8/2001,1.375714,1.407143,1.324286,1.35,1.214535,69042400
8/9/2001,1.354286,1.367857,1.337143,1.360714,1.224175,50166200
8/10/2001,1.36,1.38,1.327857,1.358571,1.222247,46740400
8/13/2001,1.364286,1.380714,1.34,1.363571,1.226745,36999200
8/14/2001,1.371429,1.382857,1.333571,1.337857,1.203611,57237600
8/15/2001,1.34,1.352857,1.3,1.317143,1.184976,72319800
8/16/2001,1.305,1.339286,1.283571,1.332143,1.19847,72023000
8/17/2001,1.285714,1.317857,1.285,1.290714,1.161199,52106600
8/20/2001,1.295714,1.302143,1.272143,1.294286,1.164412,63075600
8/21/2001,1.295714,1.295714,1.264286,1.28,1.15156,46425400
8/22/2001,1.281429,1.303571,1.257857,1.300714,1.170195,43493800
8/23/2001,1.3,1.31,1.255714,1.272143,1.144491,54269600
8/24/2001,1.285714,1.33,1.260714,1.326429,1.193329,72583000
8/27/2001,1.328571,1.378571,1.297143,1.351429,1.215821,43911000
8/28/2001,1.35,1.367143,1.314286,1.314286,1.182405,42933800
8/29/2001,1.317143,1.345,1.273571,1.273571,1.145776,59992800
8/30/2001,1.267143,1.298571,1.234286,1.273571,1.145776,92173200
8/31/2001,1.266429,1.328571,1.260714,1.325,1.192044,54226200
9/4/2001,1.321429,1.362857,1.298571,1.303571,1.172766,87053400
9/5/2001,1.302857,1.353571,1.294286,1.325,1.192044,90014400
9/6/2001,1.314286,1.352143,1.260714,1.265714,1.138708,70592200
9/7/2001,1.25,1.292857,1.228571,1.234286,1.110433,60457600
9/10/2001,1.214286,1.25,1.208571,1.240714,1.116216,77211400
9/17/2001,1.142857,1.219286,1.123571,1.213571,1.091797,114501800
9/18/2001,1.207143,1.265714,1.155,1.162857,1.046171,81775400
9/19/2001,1.178571,1.221429,1.114286,1.215714,1.093725,93329600
9/20/2001,1.163571,1.210714,1.107143,1.12,1.007615,102793600
9/21/2001,1.057143,1.160714,1.048571,1.123571,1.010828,142629200
9/24/2001,1.150714,1.202857,1.139286,1.175,1.057096,73634400
9/25/2001,1.152857,1.158571,1.096429,1.11,0.998618,93601200
9/26/2001,1.129286,1.135,1.066429,1.082143,0.973556,123449200
9/27/2001,1.089286,1.125,1.085714,1.107857,0.99669,80560200
9/28/2001,1.122143,1.136429,1.099286,1.107857,0.99669,91277200
10/1/2001,1.106429,1.142143,1.087857,1.11,0.998618,52052000
10/2/2001,1.102143,1.130714,1.062857,1.075,0.96713,58970800
10/3/2001,1.067857,1.097143,1.059286,1.07,0.962632,170760800
10/4/2001,1.096429,1.160714,1.070714,1.134286,1.020467,100280600
10/5/2001,1.1,1.153571,1.070714,1.152857,1.037175,85671600
10/8/2001,1.112143,1.167857,1.107143,1.157143,1.041031,51996000
10/9/2001,1.146429,1.157143,1.116429,1.142857,1.028178,43506400
10/10/2001,1.15,1.203571,1.139286,1.201429,1.080873,76939800
10/11/2001,1.208571,1.267143,1.203571,1.267143,1.139993,83540800
10/12/2001,1.236429,1.291429,1.204286,1.286429,1.157343,71953000
10/15/2001,1.282143,1.312857,1.282143,1.285,1.156058,79688000
